,hash
1769,0xb9609b3887a8581b4569eae1755dc68a2899c708a0881364f99f5b75ca4c5386
1770,0x666ee41fce15a01241c62a2a11e43e9b1ede951f658673f73a2231fce3f4c626
1771,0x50cac169af4cadcf85b94a72583279329be4aef81fa01ede997d3d39242d33aa
1772,0xeb87f1aa94e692be8a56477cc9be65f65ac61fea89974c784cd0458bc3bf6c9c
1773,0x4c0ad3113e7da00b63b167e2a640f00c6940cc7c33c1081039589098b8099ec6
1774,0x18c9d25eb9e96264759390312ae6baaf3e93bc6cd0f79074be02814137c58cc9
1775,0xf91dab1968063940bad211efce93622afbeb8307bbe42a3917018e8fe331de8b
1776,0x92739e8d37ce653113e734003859c8ca17801d5076cdf3103bf0bd3993686e76
1777,0x069a4983bb0577eb46fca24ff883ffcf4ec6353beae4a217810d066a67bfef99
1778,0x48ad37a994d90a8a612628d05a7b014a2395bd6987658badd76e745e21dc2bb8
1779,0xcbd44f863fe4c386cee8e93b9c24229c5e58be4106fd98005b42751bf82f48b3
1780,0xf43cca8e2258f0012d993038c1c35ecc2e0b26e0bab2e78f99ed5daf3e553af1
1781,0xfe2db49f016a92a74ad9b86108f4c8e4ac6d90084f6ef0991a36db19c1b2972f
1782,0x0df052fd4c22fbe8fc1c090434858c4e03cec67b80fe58cc24fcb545125df268
1783,0xeabe4ea6afecc3bd462ec0d6826f87a2390a8d82f55bbd14420488ddb8435171
1784,0x38950470374d49755a1f9d72f9790e6c0c983bad94aed7882079138b486c66b7
1785,0xcefe6de1e963353b60cd9ea79438f9b91c153dde2993c6deee7068ec78c89a73
1786,0x9932602b43839e18eca2ea74e1e080c059be04fabf936bfb3928531ed89c536f
1787,0x99bc5abb01c24291fe7eec78c0cbf345d74b7f003e1676614da8910ada50444b
1788,0x018f302ca4063da80f976a1c10bc5cd7f8d0193cbf1e79387fd61df32ab0699c
1789,0xae26e660050ec1c2c327b10674e92aac6deafc51a87993ef5201489456676cf3
1790,0x41a22e00a7975a1adcb576d3fa3800387185c0bc20edb2f448fe2768f5acaf4f
1791,0xfbee13ff3113698adbab4c4881145260bc2e92e1f1f3efc0c0145b4a17a57331
1792,0xa00859d3cd3282caf8de8e1251a6f03aa62f70cba847714921148868e41bf5bb
1793,0xb0716265cc8e9f4942a43b74b610b85230d82b4d82f3fa6d37c2740fcd0e95e2
1794,0x9abf4185608dba059faddbccf7f018b21c0ba0af3f4442672ffbca56d0d1f0d4
1795,0x1be6bc0d119db1a4012497ab23d39e00966be0ac1d6befb27c3f5b5712e319c3
1796,0x5606ea4c48db094dbed9890c9ec943de8d4222f2c68f730919108c778e36554d
1797,0x1e4a90b3281636baea91ea90b811f160b20494ac26abe23144af76e2a19c2cc2
1798,0x12657a8985c8ef8e95abbb89638802fc0844d3d178c1f84d5d45bc1d8bff8b9f
1799,0x379a51caf35276fb26b6076d5d9cbd383d06a77d50d3b774017eea1ce6cbdcbf
1800,0x7a0dd1ea00c5107d773173f5e6f7a93bdd1db236de56de16bccd20a42350ba00
1801,0x4be5e6814c162f0f4e80968bc520472f0fd8aa0f58dd5af7b5f090c38e0561fe
1802,0x31f70b3996835313793f8ae3921b69e994879de041da2da4d5568db2a6556ce7
1803,0xcbe9d970cb7301d391a4497688b2b7b4ccd25eba39964671c746e9ffa9c55612
1804,0xd420435abc9d76fec7995648711f644a521cc92f213685c31c9790a1e944da04
1805,0x6d33567dd144f48cfd5d97dc10eaae20105a3959799f4fa611ad8eb681f951f4
1806,0x8ec8e1cc7769155aeddb8b0d435430f2b544fc42b73a93ddefa4dc3cd63ea1fb
1807,0xdad6a1f389ed16c7b14084581d7b5a4904caad74d0dfa6fc73f7daee07754872
1808,0xd787c113e9d6bef53f71a5a909fc7cf3c4501eea4e5403a151da65c86ddffa25
1809,0x8531df9603063e7fccbf1ac6c52cd04b2a81f00ccd6dadc5dda09070be0ba7af
1810,0xd91bf1d06513c218a3f2271fd8a0854781bc6ae21706a8e946e49b5723758063
1811,0xa11ef088617b8812c490553e8d4e3b0708f1a49c925dd87abc9b7324ac1870d0
1812,0x31978b42498b1f381f9a1c798203a1e48dd2935f66f0646a44af0a090e90c95d
1813,0x1e10ed41fa0d4434f4556130184345ab7305b81a9524492d20b31a184b4e8ab7
1814,0x43f00c013dcf761c69c712951dd587ecac9db64ddf78a0a59afb228f6b4fae66
1815,0xe907e46c30a7955051628719aa86f251ca73253f681deb8219418a4e6b1ccd32
1816,0x843c8a0d573bd2bccc4b4db50d1e0123715fc037368a00153f1955b63945279c
1817,0xb543674f08daff4e5aeacd4b4c90ca97729d4ced6be4b573efe6caf253c4a8be
1818,0x27b1c652d91cf22b9c98b23db0cb489c2f3121baf858a2d0f45f2c7de7624e7f
1819,0x582741990c78a7ed8ff95f7c5735587032221673bc24c4e9792fae091d0a56e1
1820,0x3b1ca0433e763dcf4b0819ce76da1dbedc321ba6a480ef4b3720ea11f069f5bf
1821,0xbfe2df02b21785fd7b9a8e53cbc7e8159cc06959ebd881a8fc1deb456ec0ea55
1822,0xae8819ba935872a8b435eca7013dcc3ea556d5631fd855f164d6e6497a9fb765
1823,0x67711c19b38f8ae6e1b93fbce2999498d0d0fe311d34c13421f6d1d857a33623
1824,0x817d8985612778c699dd340666d8a01a4a49684e221eaf94fffc168e7c08408c
1825,0x9882043cf5375e3b487f410ff055b791faba6dcb7b989d2a5b8dc9ea5e6f073f
1826,0xe78e60f9ffe4e178add69441aadd30e3a10fdaf2ee2af6c1f34b36796c8e2c57
1827,0x6cdde4ccd119eec139c8999e69fdec978b5b1f896a1e911b800666f89c72dcbd
1828,0x7e0fd31bfa4aac94ae1abf07ac89398fd67ada9f7680236caa17fe9b5e027194
1829,0xbc60953ad0fe0cc39c4b6cc8bdb4d8a7e90609487250d12912a58dd5bfafd712
1830,0x78a669185dff9dcc52fc54aeb4571dc4537cb3a9e51201ab97bd6837cb314ffe
1831,0xeeec1a78c79ffa6117cf5eec162bb39b6a323f1640c50e70926756e5904587d8
1832,0xbd4d0e9d02693c5d702ac79858761400220acfad8c0cebe3926d4c64a53ca8a6
1833,0x1c81e57aaea5b5d694ebf53c33a820c6bf9dc6b548285caa235a17d9ebb0f236
1834,0xcbd0d5ce52a3803ff108b71f70234c0af69640b677a4a709a0e91d4c994799c1
1835,0x9b5f410373bd8e99f59468cde056893624cbd09c1351a01972cbc75b567dbdb8
1836,0xff0617cd199fd7f245d4a2723b5685ed3b4adb581266c29fc2bb2fd3c6869ce8
1837,0xb53ab2e2c21e8279e1501d50748e8547abfc18c8cf9dbfe2d54fe7b2256f4248
1838,0x16c95513780186fa8c4054d246ee7d301aa8dfbd7ce423bd3a9243371bcd75c4
1839,0xb436b6a3aa76eda964d605c45d63a9883db565c329d2246f15ac32de1da10b17
1840,0xc7b40fffd64ccc6026e3f98a519ae3d92d82c7475fc3a9423fa6e5625952029b
1841,0x804faa5fcbbb0cf76d48422fb04a2936586e7446853da32e25e5377115b8fad4
1842,0x2336932aac8bedd4ff579cdd1be120ccd3b5e5b0f957430f9134a3ca7b33a2a4
1843,0xb202cd4602e9d8de945b71369407ce3e144c98b070e4680a3e6c91a4a86a8688
1844,0x4e2ddb41c5f76165ff255aa11671275076179ad831fc623852b6f47dc9972bf8
1845,0x6d1bb4eac3c1b614edb6b5cc842e778a7e0615eb9f3f0114c1546cfa65dc5e9a
1846,0x88174870334894dc96fdbb609b3b080ec71986f126bca32869706520c0a81a61
1847,0x84e21f61970c5fa1e6e298db6cc4e81d482a6d54924a39445d05e0fc6dd43a9e
1848,0x3c6e29a1466d8a7628561793eb070ba141f771d68c09e7b8d2fd8825e3a8cb71
1849,0xaaefafdad505e1e8065b9b37e198adba706edb6e4a0b00b1afdfaefbfba55624
1850,0x34beef7b7b6ff5df5c3bfbd77fdf4141de7fe8b0d7c9619731637cf1ddc161ac
1851,0x61854d1cc35be3d23e34a90a7669bd9d64933873066b589ce4cef1ccaeb72252
1852,0xccc6d43dcf7636272245dee144a72184cd576cba0b0949986549c36b2c1b8e3a
1853,0x8443ef89f60687140b0e286c6dbe648c81be89affd2a77b6758e1565162662b5
1854,0xb0579c19de0509e4dfbb16ddc845a84e77607ac4d0973833497944461e52b2c6
1855,0x7bab78995b86b27b640d42b11e477aae2ebdb8746b115965099ccbce4078fc0b
1856,0x6014720dfcc4a10be2c346ae621db51083f7e631d506505ce4f7acaf595397f8
1857,0x35b398b9e2ac7f6b3e055aeb9ce52e2739d73d5d3a74d10ef47e6964c9f24f52
1858,0x5ebd10652bf48e58da8f7a48f366866391df0896788b49f5192ff94dac8219f8
1859,0x3bbafa710c06524e0c1faa3035f0175b5f912f8e744ad66db72fdd935f1faa95
1860,0x1d29bdc688b5aa53ce6e8e375b16019923483574843af3bfb96b0f79489bc9d3
1861,0x658c04fe54bd596c757d0800358dafce32dd6b60d31129d3504e5093a03ec389
1862,0xa6c106e415ebe066989372b6d87fe191077568ba2e23766e72f12e12fb272659
1863,0xa3c05c153d53555972aab273ab96c286f169b3450b7862333a192a9d971ca4ab
1864,0xc70f9f1ecc6220e661eefb88b298fcd869234d06260689fba9d21aeda9e19884
1865,0x4cbe32d2a7d3733f039996805c7c939302e91debcc4c9a23d862e511d50b9bc4
1866,0x6b9866568976de57f5a12b5b5d9e66b9f211563d0aeec64646092c3305bbb745
1867,0x7dfb1b24e4b75abd06dfc89c46864f8a397e7522582f6f9151451c9fd58b9bee
1868,0x9d4278ef814cfe2ed08fbf999f6015bff4bcaaa5c5940ed185e3c245f624e784
1869,0xe5f3925754e4a2b4d73e7bea697fdaebce5d84f370769c0c8e6e61bb33d53838
1870,0x9b02ef0d98c85fdfbf665af2a08bed884dfd0b22e88bd7085d25f909860a643d
1871,0xf6ea6c63dfdf3a58922257486f2d3c22f58a9333b7affdb083b7531c9ecfabfa
1872,0xdc398cd9ae6191fb491d443d5680ec3a98be9fe5c6c1de41a2bc4c0894fe1241
1873,0x5beb80d2079e439beb992303fd47493680c1416f5fef26430c96ca7f16f82bda
1874,0x2a521328105cce84faffa5937a098408fdff5a45f788917085993c24f015f703
1875,0x4ee73634a1e5395c2a30ac94750d6f6b3f2e768d180947264b347e9332f16a75
1876,0x28078d30fc64948a1e3c6ebc607f61c512cad997506b43aa0c441d7a3d110bc3
1877,0x0f7da3153527ab146426bce1e7fca131c8a29d7314240e01c3cb6e9b6a4b6081
1878,0x4a48a3481638b1ff0a97df4bb1b45efd56241147ee8943e0cbb2152910775ec3
1879,0x2e917a41df0baafc92383f6334c69c7b7d7b0ca1b060fb4a199c30409d2ce014
1880,0x23618b2964d6c91d1194da3fe230a6b9c570b780b98c1910275a5a9132d28337
1881,0xd0114760f36505c55386855f0c714cab9e61600e8b800c35904e313603135de8
1882,0x04ae1597d3263c873905b4b3d8373d1506c1d50390e65566742c82d824fb46e7
1883,0x4582e45d9938fe854a0ea69d78d845db5cdd1180890a20f0e98bd953f38fae26
1884,0xca0fb84004f46a7e5e505838085c9323d76f3a9e064e349a06d50838a8bf9521
1885,0x4f492b5e22767c1cd581ab3d28140a68e7d33010664a3107d7b2d6c5e90f68e1
1886,0xcde3b9776f46c46d5c8c4735ccc8c1af0fe09bc1ac9406f48043bfdaa77f90fb
1887,0xbe73fcba762b68b689cdb44655265c903be9dcf968d33afcab99ac53df3207e1
1888,0xe4c49d95e84c1c44929e7e2f638641d7e0dbb135a1e1a8340dcef5adc8e72837
1889,0x2fe9492f526e683cadb2c9354ccaaf3f5210f3eb95c402fa2540ae139b8e3abf
1890,0xe766a2ae4c49f4424c72b6c0b4030017c32d909dcf07cb1556c2669e8ead9d06
1891,0xbb403c3226b8f9c373a638194b71adac15f5d3261d41823e5bd9abc21ddbcb5a
1892,0x53092054435ce2f52d255186252811932f33552e6125b18b408616819c69b7ec
1893,0xec4ea20bf341963eb276f8e64839b6f7ddb5a54051508cb8b04448359a073fcc
1894,0x349b581b30f4215f38c467c5f14f8a82e91fbb3bb85cc416f1950bc4569567d6
1895,0xa914130054482dc08a68343fdccbb0b42127e9ae817cc3e5fbebe758a5dc98da
1896,0xc5f6548a66844512b664a78fa01fa33b2595cbc478e7c572baf904b5827f9897
1897,0x63bb9f02d72f13050836eae6ec264b55f09807d9d98b54e998203d9393023ad4
1898,0x97db686dff08b7c0c1cf7b5f5d29ebe70a58615d38fbde945c74cf7cf553f9d2
1899,0xd0ac032ef7c6bd8f9fb6631dab8f2378c4e5d974e2f87e704a473c8909a2dd5f
1900,0xea0ddc72850521e17f6c3284847444bc71635268a2eb5b7f696f8c2a42cffb48
1901,0x3196476a9649572645d8f5f85e2615ad7a65f843b2d39ca6c737afdcdbd5a90e
1902,0xadb52d54e4c0e8cb1b936edce8bb4a33b4a76f35f4060d38f8ed25f66f1850e9
1903,0xb9c40ee0c6a629da07b056b19e3725092fc59d11dbc47efb2c38279b3e005f2b
1904,0x47a763df9dd119be9df61c63c9cbcf14eb1789cb98bf67f402e00efb57fdf32a
1905,0x0390bbea282c883ac14aa22ab26b23a2247c486ea188c703859f53280a1c12d6
1906,0xa108ba07c039bae1dcb131f2261367bd1ffbdb6779f651fab270ebdc0a8c3743
1907,0xa0dca1f15cac8d8f37e198c4d606742ee337c2fb3dcb19fbfba5a34b9ffb66af
1908,0xd28145e5a9ed6db1610e8c817acb9bfa12fe527f31fdb374a505c1fdd624925d
1909,0x8ea9040156e3688ace1fe53274d95b73badaf7b2d0db204b735b44537b98335d
1910,0xdef1fe3401727278cf6983769bfecb86d1e2504b1ea719e045ac78fb9a0a2d6b
1911,0x3894ebd2111902eac4b9ffc075737857a1fcc57beaf5766bf3948d474d2554a1
1912,0x2bd005fbfbce3de4603c63c6cc3a500b6348f7cf7f121ac20886e19b01684cdf
1913,0x430cc4d2d51a069ea1b170ed8b0711ec23e3246466fd7c1559a9baf38b6eea1a
1914,0xe5fd3a0ceadd59d141688858c17cf747a431f5f1f9e2f9b08146cc0b0bf5e07d
1915,0x647993d6eec0c6225ffd30834e6a7a6fb8688f6ba6716562da1891556631ee4b
1916,0x95f6aa9159df1be2fa6e5ef3abcbe6fe4c0bf693bded2b937cbb1c05457aa18c
1917,0x8ae9c28bbe3fd9f2000ffae6e6d7a14493d42eaf07dacd4ef970430e672dee9d
1918,0x5c5edaf554356b03de23f7305495ab2dfcc64d8b602d4b4e2b9b2715019c09b3
1919,0x3f5f6025d17bf6bd8132244d28929562857c16aa8f2f896143bbc339639a0cbf
1920,0x35d218059e0473c721bfa763d18f376a1227bed06fda6ed886705ddc5007f852
1921,0x3e3e250137f1636dc4355b4dff662c87c444064df2092fa60cd4f03aca8f5d51
1922,0xf25c99fc1b427def123495e9648827b748e154c2548a59edf54713eeb684dfc7
1923,0xd8812b1470745bf521e27864259a4273a514e6d520ac95321235867bc5bd5b84
1924,0x4dd3f6cdf87bed8b57004c7a92656a0058ee2d78fe6e734ceae7de47177a99f2
1925,0xf7d4d4bb62f6099e4c891aa9be4256c36d1c326838a459f7098a5218684c9038
1926,0x621822340befcf5f6e338f51a23a6c4e860b0b20cb48cec0a8efd5aff9bb4c75
1927,0x2121f909a62ae25559e2b9189085742b47a7f21fc30e89c29a57775405cecf40
1928,0x5614fd66539543d1d5b3e544610b4d1250642f49cdaa3ad84e9a039a47091b30
1929,0x6727a08915473386d917de27d021e79261e3d722ff7df615b6a9b4d2ad604159
1930,0x0fae5276868c482215f367730392f68c1aec4c77768fb43af24c4fad39190764
1931,0x7737c2d05af15da7e35c59203e6f68a95ce612b1ad1ffa65adcc22a38b37581f
1932,0xe1b838c79f02d5a413ce16f0d9901eccf262248c7dd96814062cde6abceb8dbf
1933,0xf1c5bd3d3ba70d589961c7ab56f9e1b2606ab2ee43dd6a97e270fd340158805f
1934,0x9c7bc357b7a78d17f0ca6c20896bcd6b7cf22f04e32421197c1a3f1c40b73f96
1935,0xd12b89baba42658ab05ba812cf913f7e8deee717ab66c63ca26b3a27fc7cefab
1936,0xbeba0aa45e2750621d6d6293070d2e6df60d58fd863077ec5ec56f2e466fdbaf
1937,0xa3757d978486c2ea61237d661042b1f04b9bed64a8d5edbd41a19507e3ade7ae
1938,0x0d9313382b05af9b1b5ffaed8ea61ab694c715012720a1567137e84a21c0936b
1939,0xae899db8ce759b0bbdb7bf89696ce72117b8fc271943744ba7f283c71ae3cda1
1940,0xd12d897d0680f850d5359bd2062759ea16bda84f086004f837b21fb85b98e6e2
1941,0xab86fd077ede928ceeb5c783eec784d2b1c8ec4e39e911e21454520132fafe14
1942,0x779252fb8a77edcacc31cb44863c123b2d4b5f26bcfc706a14a9c26621178fb9
1943,0x630fd14e99bdccbb4b8856daff95dac3916d5e9f3ef20e742471f9a7e77d8aea
1944,0x057ae58d74d9dcb5b3c2e3d3fc230eda763bdc185d2e396a71ea694a987bc6c5
1945,0x0fa0d667723df457ff3e0e822a24db9f8b195ea67f97f9c1c2c442a73316b1de
1946,0xcf7967979387b025d4c7db94c7039f42615b6b3df850e43cec3b0c0fcf069fdb
1947,0xdf2407cf6307368aba9a940fbc90bfbba64bca2c228efef995f08d34dd2eacea
1948,0xe33560004160331e06669b20115891a0f6441afb924160cc47c223f949e4b9bf
1949,0x137e10280b83b10173788bc37bd6cbc287b2501b2c1e5ab5fca2e8cbfd8f4971
1950,0xd75a4d49bfbe57ae18513e3a2f8b150d3ba8dee9bc6b52bb37f255724518ff15
1951,0x9e38751bdec565391588bb761ef167fbd69f355036d33b595e11cdba38e8f86f
1952,0xd19a4e3e18b41cecec666293f13e4984b95bc3abaac984650afd5697d5c821dc
1953,0xe07f0355e76d7916dcf50d3acbd1c149e8e92d8c91b2857b070eb72b602af4b0
1954,0x93aaff7d9dca7704796b6b4e23edac3f2e1ba4ad74dede7ae144240c69c75323
1955,0x5358076672318be5d75341fa3eb73050215cefc5aaf7e7426dd8ae85322bf62b
1956,0x8de0d787488fed4ebfeef551813d8d27d27c79910ce7fc89e6954491b4ff4aa8
1957,0xce30d7fcc1639a659bd569c09f2946e6cc2c773cb45094cd68d47fa4fa77b2f5
1958,0xc1686827b72781180bba419cdbf3cd5670396ddb22f525822138f12bbe87f41b
1959,0x6e90725409ea27494d15f4056bae155cbcd9934a9508a3b079a69e22e16a4b3c
1960,0x0984cd0003ededeeba7a9345ad112efeebe6aed22040ce6f54865f2e50077ecb
1961,0x7a37339b71d06285607d7359ce9ca65c59b93ffe18ce10b616afe5dce8072a73
1962,0x0f6531ff40ae2f6d194f0033b8932e2e94a71127c9f4cd66b2afcba3b2b7addf
1963,0x07de3e8466aa9764ed210501000b2084ca9d8d8e1af233209e91039d0eaac07b
1964,0x1852b9f43b0468685081c41e800bd137ed9ca933d7fdadd4572d17f2770d7232
1965,0x3d7cafce8a7b4fc3fccebbd537bded06b9b794ec77ec20a185e1a0a52caa122a
1966,0x214140dc5f3152ce67a4f1e0a4192352cfe89bdfd421cdb97a98ae65d22760fa
1967,0x49e299667d0264945889c022503e777accf5207a3d04d477c5eae39123aa361a
1968,0x12c7d6ce5a4a1f993636455c110d602f2f585c606493ab3efdfe1feffbee2238
1969,0xb12d2ac21c4677d41a2a1cfbc366546028ef0f773e202ec274f020c267a76575
1970,0x748485a844f73a538963a5d9c24a6d3c53ff269cf9910fb166e294885257ea19
1971,0x273f4ae378517e535effc8e283f67d02e56860466b81710b89ba5649aa177b34
1972,0x9720b3c591ed958cc3e813a50b7e539aac9e1de966dabb349ab97fe8d9f8d89a
1973,0x12b4181266a13e62d674ef4d6b02fbe66de338be10375050165299dbf3e956f6
1974,0x1d4dc3273a53c04785aa2e5b1b886c9d688b3bda01cda8a64410cc9c3dc84733
1975,0x33ed4b750f97508b154ba8fdefe851c50f60a21bcea423cddcf4b13e052d9934
1976,0x5ff3074cf1c6badb42515d95a0f183190b06d9c4f5d0fdc1d3ea8407086e33f4
1977,0xe93d1b7e50356fa5f9695c7979254d203d8a3cdd7d80c4d128da7412be37c149
1978,0xd49892267923421085ebcbdb719a6fb3fcd9d5eed6a9622158613c1ddbd7a32e
1979,0xf7945340d7c37d9357797a6d7f3819517ddee33dcbaa0e3e6b0f9562102924f8
1980,0x6c831018520ceab131d6d703f80e90059093fab17208582faf49a421e18ca85a
1981,0x45329365c0b7c1398b2e616be4cbc872a1f7b4d89ac6ebbcbc4867d101cfe7ed
1982,0x8071221f78436cbd808a3553270673693b3966b96b6b927fac99d8cdc3682f90
1983,0x02773132319842ae81944400c89df8cb0b56087888c31e73dfbe67b43032a27a
1984,0x41aa0d359a60c98f66b6511f557250e4982a6f0e8a84213140089bfdb09afd19
1985,0xb72abf63dd7e3435b22ce5ccc8bd69d379f917c05b54613fa4ea37920db5422a
1986,0x16a0bae2b7164dfc7916a1eb7d148c4044657fa0ef1a08ff2f54d2375b840ad9
1987,0xf74c66078a7ed7bf3f5cf349aa884ba50c140596ddb6026ebddce39658c0bbb6
1988,0x91e2dc44aa90e136966bcd12d454f6a46ef8644afc557ca63e5be43f5bb0cf10
1989,0x35ea5011c46ab7d1b3a5ccb7c54fac235687ec72c854c01f799c0b69bcc275f2
1990,0x93f4ea436735df6ad55e8b9fc8029b144aa1a12f6bd2eb1b82819bd7c893af8b
1991,0x2ad7380d3686be55793193b93bc64546bf843324fa6d2f821b133058c186835b
1992,0xd711f3d696f1db403e567312a5c42a7904da120b7d55c2008661d2ca95c252fa
1993,0x1001ccbfe6f6bc5978b314e13a2cf1ca3bf0b76035cd65b90e7e3e6ebc6fe926
1994,0x15b253261f1268390e63f97cd3e446f87d3aee96fc83d1e0b983a16e1ec75b5a
1995,0x151b8356d866e9eb96306426d5c921971757a3c9beb288135d99c092a16d6f2a
1996,0x44c5374ebc8e8d202fd0badbbe55ddf802bcf97b9cb4eae8746a550c95a99636
1997,0x0a66d62fa7a0aaea3e2d1d0f9b9385bd395bdb233eeac122a8a41606287a5403
1998,0xcc1d5c338dfe0dd22f0be76bd1450a23130306e201516e060fd019098fecdff8
1999,0xa19f47467110a295809b8cfeb3715cf658e1a31d9f64e84328bc370d27f25b8d
2000,0x1e1dae3d54f636de89a92d1c3564e27e6e51ff396193e9ad299f2d6ec985261e
2001,0xb2408c075bb85a1555d035ab2fc8a29816c157b79774e4e1d24933e17e27fd14
2002,0xf457e28be0208ab8cb432a6bfd6257554a8bbec7e1bb347095cdf32ca2fd58b8
2003,0xf2f7f7d39923892e26cec85e58229a703b0a81f8b5b9ca9d6edb98648d8ef502
2004,0xfc1f807d3262d3bc6573ee0d7517447074fe5bb3c8e67ec413c984d155f822f1
2005,0x211bfb0001cfb95863943b899191b8d373df26d360431e6259a589740362cc27
2006,0xcfa2fbaec3a3ad586011a767211831b1522ce12a0362caeff653fba5af6d76f5
2007,0x7098f392377ae0e3c2a13b4a28fa7f5f79ad7f6baa2e9cf3adf3b98823c448e1
2008,0xbe4eea1fc13c4fecd6c74c715bfeb677bd131f39781778f6abd22123b2178bbd
2009,0x184cc9d2f988de51a9bdd8cd7e1607bd2f02b4f2991e46fda9fbdd7d584b5ccd
2010,0x62a439388ae1d5858158e5a48af167d0f7932b17017346b1c347b9401ccef9bf
2011,0x420c637ed9d04b10d6a338e3e2421b050a99774c7bed91f68adbdddf4399d04e
2012,0xd895f483d418273cc446d7d7576aae9088bf871f9c9e2b7eeb6eeafe0bce6e14
2013,0x57e420310a969a9084d558e96515a8f9a4124f62e07bd46d710a38e63a8dd1ee
2014,0x2a276bf4315b09eef130b441b93712b49d80953bf0295b8bdf07b9beed754fbb
2015,0x45d945da759d24a68bdc6b59c639d770f30e11a56270e10ca809d7196d37f913
2016,0x4f64727eeeb1beaad0a52b7e7f193d334b5350768724b85b9ddfc53cc41e7065
2017,0x2372a657ca2933139eb388aa0dc1225ecc76a3d89f50c532b0c49e8e55233102
2018,0x429f7f8dedfcaafb0845edf3f5152687775cd1026973a2f4c3dd62d27ed41efb
2019,0x82ae0f36a8abe7e06e4fecc60069a4030419050f007c49c9f8e8146352e41fd9
2020,0xe947e7be5b524e08ec6fa98e8e95a444ab262ab1f6445772050a41cdd2871241
2021,0x0d91e5149771e46e938029a49ad0f23537156a2c1efd2c161db0f25ca362b649
